행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단 (전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단 (전체)
1116065,강서구,가양2동,2 ,40 ,392 ,82 ,9 ,8 ,8 ,11 ,10 ,7 ,11 ,11 ,10 ,9 
1116065,강서구,가양2동,2 ,45 ,479 ,93 ,9 ,10 ,9 ,12 ,9 ,8 ,12 ,9 ,4 ,11 
1116065,강서구,가양2동,2 ,50 ,848 ,182 ,18 ,18 ,22 ,25 ,11 ,7 ,20 ,24 ,33 ,8 
1116065,강서구,가양2동,2 ,55 ,959 ,232 ,31 ,30 ,28 ,38 ,8 ,6 ,36 ,39 ,23 ,14 
1116065,강서구,가양2동,2 ,60 ,756 ,173 ,22 ,27 ,16 ,32 ,22 ,4 ,24 ,23 ,8 ,24 
1116065,강서구,가양2동,2 ,65 ,509 ,179 ,19 ,14 ,30 ,20 ,4 ,1 ,15 ,40 ,29 ,7 
1116065,강서구,가양2동,2 ,70 ,453 ,172 ,20 ,20 ,3 ,21 ,3 ,0 ,17 ,42 ,19 ,3 
1116065,강서구,가양2동,2 ,75 ,804 ,438 ,11 ,10 ,19 ,16 ,3 ,1 ,7 ,53 ,35 ,6 
1116066,강서구,가양3동,1 ,20 ,557 ,68 ,10 ,9 ,7 ,10 ,7 ,11 ,8 ,4 ,6 ,7 
1116066,강서구,가양3동,1 ,25 ,612 ,81 ,13 ,7 ,11 ,9 ,21 ,23 ,10 ,10 ,11 ,21 
1116066,강서구,가양3동,1 ,30 ,1005 ,206 ,27 ,15 ,35 ,21 ,31 ,66 ,19 ,24 ,24 ,20 
1116066,강서구,가양3동,1 ,35 ,830 ,154 ,18 ,10 ,24 ,10 ,8 ,47 ,13 ,13 ,16 ,10 
1116066,강서구,가양3동,1 ,40 ,614 ,121 ,22 ,6 ,23 ,9 ,12 ,17 ,12 ,13 ,18 ,15 
1116066,강서구,가양3동,1 ,45 ,544 ,108 ,17 ,10 ,20 ,11 ,5 ,14 ,11 ,10 ,4 ,2 
1116066,강서구,가양3동,1 ,50 ,631 ,118 ,21 ,10 ,21 ,11 ,17 ,8 ,11 ,19 ,23 ,8 
1116066,강서구,가양3동,1 ,55 ,710 ,141 ,23 ,12 ,20 ,15 ,17 ,8 ,14 ,17 ,13 ,12 
1116066,강서구,가양3동,1 ,60 ,556 ,120 ,23 ,13 ,20 ,15 ,13 ,4 ,14 ,22 ,9 ,2 
1116066,강서구,가양3동,1 ,65 ,397 ,124 ,17 ,5 ,21 ,7 ,3 ,1 ,7 ,16 ,17 ,1 
1116066,강서구,가양3동,1 ,70 ,253 ,86 ,17 ,6 ,3 ,8 ,4 ,1 ,9 ,15 ,11 ,4 
1116066,강서구,가양3동,1 ,75 ,349 ,181 ,5 ,2 ,13 ,8 ,5 ,1 ,1 ,25 ,22 ,0 
1116066,강서구,가양3동,2 ,20 ,486 ,67 ,10 ,6 ,8 ,7 ,3 ,13 ,5 ,2 ,1 ,6 
1116066,강서구,가양3동,2 ,25 ,736 ,113 ,12 ,7 ,23 ,8 ,11 ,34 ,12 ,16 ,9 ,16 
1116066,강서구,가양3동,2 ,30 ,917 ,173 ,11 ,8 ,25 ,15 ,14 ,51 ,13 ,14 ,17 ,14 
1116066,강서구,가양3동,2 ,35 ,671 ,113 ,7 ,6 ,14 ,10 ,3 ,26 ,8 ,11 ,8 ,5 
1116066,강서구,가양3동,2 ,40 ,553 ,107 ,7 ,7 ,19 ,9 ,8 ,14 ,11 ,11 ,13 ,5 
1116066,강서구,가양3동,2 ,45 ,557 ,107 ,6 ,5 ,20 ,11 ,7 ,10 ,9 ,8 ,8 ,10 
1116066,강서구,가양3동,2 ,50 ,757 ,141 ,19 ,12 ,28 ,16 ,8 ,6 ,14 ,21 ,17 ,5 
1116066,강서구,가양3동,2 ,55 ,840 ,172 ,21 ,15 ,28 ,22 ,17 ,6 ,21 ,16 ,14 ,17 
1116066,강서구,가양3동,2 ,60 ,706 ,152 ,20 ,21 ,21 ,27 ,13 ,3 ,20 ,16 ,6 ,13 
1116066,강서구,가양3동,2 ,65 ,515 ,197 ,16 ,9 ,28 ,21 ,6 ,1 ,11 ,43 ,27 ,4 
1116066,강서구,가양3동,2 ,70 ,501 ,201 ,36 ,21 ,5 ,41 ,18 ,1 ,31 ,59 ,27 ,16 
1116066,강서구,가양3동,2 ,75 ,666 ,393 ,14 ,4 ,25 ,13 ,3 ,1 ,5 ,57 ,31 ,3 
1116067,강서구,발산1동,1 ,20 ,1293 ,57 ,9 ,6 ,4 ,6 ,29 ,28 ,8 ,2 ,3 ,23 
1116067,강서구,발산1동,1 ,25 ,949 ,51 ,5 ,6 ,4 ,6 ,24 ,32 ,6 ,7 ,5 ,46 
1116067,강서구,발산1동,1 ,30 ,1194 ,74 ,12 ,6 ,11 ,8 ,41 ,81 ,10 ,10 ,8 ,41 
1116067,강서구,발산1동,1 ,35 ,1703 ,70 ,10 ,5 ,6 ,6 ,60 ,101 ,9 ,6 ,7 ,65 
1116067,강서구,발산1동,1 ,40 ,1986 ,79 ,12 ,5 ,11 ,6 ,33 ,53 ,9 ,8 ,10 ,41 
1116067,강서구,발산1동,1 ,45 ,1747 ,80 ,10 ,5 ,9 ,5 ,37 ,42 ,8 ,5 ,6 ,30 
1116067,강서구,발산1동,1 ,50 ,1412 ,120 ,13 ,4 ,12 ,5 ,22 ,18 ,7 ,14 ,23 ,12 
1116067,강서구,발산1동,1 ,55 ,1174 ,107 ,13 ,4 ,11 ,6 ,32 ,12 ,7 ,11 ,8 ,17 
1116067,강서구,발산1동,1 ,60 ,723 ,74 ,10 ,4 ,9 ,5 ,13 ,6 ,5 ,7 ,3 ,11 
1116067,강서구,발산1동,1 ,65 ,652 ,92 ,8 ,3 ,20 ,3 ,7 ,3 ,4 ,5 ,12 ,3 
1116067,강서구,발산1동,1 ,70 ,372 ,57 ,10 ,4 ,1 ,4 ,3 ,1 ,6 ,2 ,4 ,1 
1116067,강서구,발산1동,1 ,75 ,459 ,110 ,4 ,4 ,10 ,1 ,3 ,1 ,3 ,2 ,7 ,2 
1116067,강서구,발산1동,2 ,20 ,1323 ,69 ,8 ,5 ,4 ,5 ,19 ,30 ,6 ,3 ,2 ,32 
1116067,강서구,발산1동,2 ,25 ,965 ,60 ,5 ,4 ,5 ,5 ,17 ,37 ,5 ,6 ,7 ,21 
1116067,강서구,발산1동,2 ,30 ,1401 ,67 ,7 ,4 ,6 ,6 ,21 ,71 ,8 ,5 ,6 ,35 
1116067,강서구,발산1동,2 ,35 ,1877 ,63 ,4 ,3 ,4 ,7 ,22 ,68 ,5 ,6 ,5 ,14 
1116067,강서구,발산1동,2 ,40 ,2088 ,78 ,6 ,5 ,4 ,7 ,24 ,36 ,6 ,8 ,8 ,28 
1116067,강서구,발산1동,2 ,45 ,1851 ,79 ,4 ,6 ,4 ,7 ,19 ,29 ,7 ,7 ,4 ,25 
1116067,강서구,발산1동,2 ,50 ,1501 ,134 ,11 ,9 ,7 ,11 ,15 ,12 ,12 ,12 ,16 ,12 
1116067,강서구,발산1동,2 ,55 ,1288 ,115 ,8 ,8 ,9 ,6 ,9 ,8 ,8 ,9 ,7 ,13 
1116067,강서구,발산1동,2 ,60 ,888 ,81 ,5 ,7 ,6 ,7 ,9 ,5 ,7 ,5 ,5 ,11 
1116067,강서구,발산1동,2 ,65 ,731 ,124 ,9 ,10 ,13 ,6 ,12 ,2 ,10 ,13 ,15 ,8 
1116067,강서구,발산1동,2 ,70 ,550 ,104 ,12 ,9 ,1 ,12 ,9 ,1 ,12 ,17 ,8 ,7 
1116067,강서구,발산1동,2 ,75 ,748 ,221 ,8 ,10 ,10 ,5 ,8 ,1 ,5 ,12 ,9 ,19 
1116069,강서구,공항동,1 ,20 ,618 ,174 ,22 ,19 ,13 ,12 ,7 ,15 ,19 ,11 ,21 ,5 
1116069,강서구,공항동,1 ,25 ,962 ,265 ,30 ,23 ,25 ,23 ,35 ,38 ,34 ,35 ,43 ,16 
1116069,강서구,공항동,1 ,30 ,1151 ,206 ,26 ,14 ,30 ,14 ,13 ,71 ,20 ,24 ,24 ,15 
1116069,강서구,공항동,1 ,35 ,973 ,238 ,30 ,12 ,22 ,12 ,6 ,50 ,17 ,19 ,26 ,7 
1116069,강서구,공항동,1 ,40 ,917 ,222 ,29 ,11 ,29 ,14 ,15 ,25 ,21 ,23 ,33 ,11 
1116069,강서구,공항동,1 ,45 ,883 ,151 ,21 ,9 ,22 ,9 ,15 ,22 ,12 ,11 ,13 ,13 
1116069,강서구,공항동,1 ,50 ,913 ,143 ,16 ,9 ,16 ,10 ,20 ,12 ,11 ,20 ,26 ,10 
1116069,강서구,공항동,1 ,55 ,919 ,153 ,18 ,8 ,21 ,7 ,4 ,9 ,9 ,21 ,13 ,10 
1116069,강서구,공항동,1 ,60 ,659 ,118 ,15 ,11 ,16 ,9 ,13 ,5 ,9 ,18 ,6 ,11 
1116069,강서구,공항동,1 ,65 ,461 ,82 ,10 ,6 ,14 ,5 ,12 ,2 ,4 ,6 ,12 ,4 
1116069,강서구,공항동,1 ,70 ,300 ,51 ,10 ,5 ,1 ,3 ,5 ,1 ,5 ,4 ,4 ,5 
1116069,강서구,공항동,1 ,75 ,388 ,107 ,4 ,1 ,11 ,2 ,5 ,1 ,2 ,4 ,8 ,4 
1116069,강서구,공항동,2 ,20 ,648 ,181 ,17 ,19 ,20 ,14 ,6 ,17 ,18 ,11 ,10 ,6 
1116069,강서구,공항동,2 ,25 ,921 ,254 ,20 ,16 ,24 ,15 ,6 ,39 ,24 ,37 ,38 ,19 
1116069,강서구,공항동,2 ,30 ,976 ,209 ,19 ,10 ,20 ,17 ,12 ,44 ,14 ,21 ,17 ,8 
1116069,강서구,공항동,2 ,35 ,774 ,204 ,15 ,15 ,10 ,19 ,5 ,24 ,21 ,16 ,16 ,8 
1116069,강서구,공항동,2 ,40 ,748 ,172 ,11 ,9 ,14 ,13 ,5 ,13 ,16 ,18 ,19 ,8 
1116069,강서구,공항동,2 ,45 ,700 ,157 ,11 ,15 ,19 ,11 ,6 ,11 ,15 ,19 ,12 ,7 
1116069,강서구,공항동,2 ,50 ,879 ,163 ,14 ,11 ,19 ,13 ,12 ,7 ,14 ,21 ,19 ,7 
1116069,강서구,공항동,2 ,55 ,897 ,168 ,19 ,16 ,19 ,16 ,17 ,6 ,18 ,20 ,14 ,20 
1116069,강서구,공항동,2 ,60 ,619 ,112 ,10 ,13 ,12 ,11 ,7 ,4 ,13 ,9 ,7 ,7 
1116069,강서구,공항동,2 ,65 ,506 ,97 ,8 ,8 ,12 ,7 ,4 ,1 ,7 ,14 ,11 ,5 
1116069,강서구,공항동,2 ,70 ,365 ,85 ,9 ,12 ,2 ,9 ,1 ,1 ,9 ,15 ,7 ,3 
1116069,강서구,공항동,2 ,75 ,559 ,187 ,5 ,8 ,12 ,6 ,18 ,1 ,8 ,11 ,10 ,12 
1116070,강서구,방화1동,1 ,20 ,1232 ,137 ,19 ,13 ,7 ,13 ,36 ,25 ,17 ,4 ,6 ,13 
1116070,강서구,방화1동,1 ,25 ,1200 ,146 ,22 ,13 ,14 ,16 ,39 ,39 ,22 ,21 ,15 ,32 
1116070,강서구,방화1동,1 ,30 ,1758 ,225 ,28 ,17 ,29 ,21 ,48 ,116 ,28 ,23 ,24 ,41 
1116070,강서구,방화1동,1 ,35 ,1946 ,220 ,34 ,16 ,18 ,18 ,51 ,96 ,24 ,16 ,21 ,38 
1116070,강서구,방화1동,1 ,40 ,1984 ,127 ,17 ,7 ,11 ,7 ,24 ,47 ,9 ,11 ,16 ,18 
1116070,강서구,방화1동,1 ,45 ,1478 ,93 ,12 ,4 ,11 ,5 ,25 ,35 ,8 ,5 ,7 ,27 
1116070,강서구,방화1동,1 ,50 ,1585 ,117 ,15 ,6 ,12 ,7 ,36 ,19 ,10 ,11 ,22 ,34 
1116070,강서구,방화1동,1 ,55 ,1512 ,120 ,12 ,7 ,9 ,6 ,19 ,14 ,8 ,12 ,12 ,13 
1116070,강서구,방화1동,1 ,60 ,1159 ,95 ,11 ,5 ,9 ,6 ,6 ,10 ,8 ,7 ,4 ,9 
1116070,강서구,방화1동,1 ,65 ,909 ,110 ,9 ,4 ,18 ,4 ,6 ,3 ,6 ,5 ,12 ,8 
1116070,강서구,방화1동,1 ,70 ,527 ,65 ,8 ,6 ,1 ,4 ,5 ,1 ,6 ,4 ,4 ,7 
1116070,강서구,방화1동,1 ,75 ,636 ,186 ,6 ,6 ,15 ,4 ,11 ,1 ,5 ,7 ,11 ,2 
1116070,강서구,방화1동,2 ,20 ,1186 ,144 ,11 ,9 ,7 ,8 ,2 ,25 ,8 ,8 ,5 ,12 
1116070,강서구,방화1동,2 ,25 ,1377 ,190 ,18 ,11 ,15 ,15 ,27 ,54 ,18 ,16 ,16 ,17 
1116070,강서구,방화1동,2 ,30 ,1829 ,212 ,17 ,11 ,20 ,12 ,26 ,94 ,16 ,15 ,19 ,28 
1116070,강서구,방화1동,2 ,35 ,1982 ,202 ,17 ,12 ,12 ,17 ,17 ,66 ,19 ,15 ,13 ,22 
1116070,강서구,방화1동,2 ,40 ,1733 ,111 ,8 ,7 ,8 ,9 ,23 ,28 ,9 ,10 ,10 ,26 
1116070,강서구,방화1동,2 ,45 ,1531 ,99 ,7 ,8 ,7 ,10 ,20 ,23 ,10 ,10 ,5 ,24 
1116070,강서구,방화1동,2 ,50 ,1629 ,129 ,11 ,9 ,10 ,11 ,25 ,12 ,12 ,10 ,16 ,32 
1116070,강서구,방화1동,2 ,55 ,1696 ,136 ,10 ,9 ,9 ,13 ,27 ,12 ,13 ,12 ,11 ,24 
1116070,강서구,방화1동,2 ,60 ,1236 ,110 ,10 ,10 ,9 ,13 ,17 ,6 ,13 ,8 ,4 ,15 
1116070,강서구,방화1동,2 ,65 ,885 ,132 ,10 ,7 ,15 ,9 ,12 ,2 ,11 ,14 ,12 ,11 
1116070,강서구,방화1동,2 ,70 ,711 ,105 ,12 ,10 ,1 ,14 ,20 ,1 ,18 ,15 ,6 ,28 
1116070,강서구,방화1동,2 ,75 ,928 ,331 ,7 ,6 ,11 ,12 ,15 ,1 ,9 ,21 ,14 ,15 
1116071,강서구,방화2동,1 ,20 ,758 ,176 ,25 ,27 ,10 ,27 ,30 ,15 ,24 ,6 ,13 ,24 
1116071,강서구,방화2동,1 ,25 ,924 ,237 ,25 ,22 ,24 ,20 ,26 ,38 ,30 ,34 ,32 ,26 
1116071,강서구,방화2동,1 ,30 ,1086 ,259 ,30 ,20 ,30 ,22 ,24 ,68 ,27 ,25 ,32 ,17 
1116071,강서구,방화2동,1 ,35 ,1009 ,217 ,33 ,23 ,17 ,21 ,21 ,50 ,25 ,27 ,19 ,27 
1116071,강서구,방화2동,1 ,40 ,1001 ,187 ,28 ,20 ,23 ,21 ,33 ,21 ,24 ,22 ,25 ,29 
1116071,강서구,방화2동,1 ,45 ,910 ,164 ,25 ,20 ,17 ,17 ,31 ,19 ,20 ,18 ,12 ,31 
1116071,강서구,방화2동,1 ,50 ,946 ,156 ,18 ,11 ,14 ,9 ,18 ,10 ,12 ,23 ,28 ,15 
1116071,강서구,방화2동,1 ,55 ,1036 ,185 ,21 ,18 ,21 ,13 ,15 ,10 ,16 ,27 ,19 ,13 
1116071,강서구,방화2동,1 ,60 ,787 ,140 ,21 ,16 ,13 ,16 ,18 ,5 ,15 ,18 ,10 ,15 
1116071,강서구,방화2동,1 ,65 ,602 ,128 ,14 ,7 ,28 ,9 ,13 ,2 ,10 ,13 ,18 ,8 
1116071,강서구,방화2동,1 ,70 ,406 ,83 ,14 ,7 ,2 ,7 ,10 ,1 ,10 ,7 ,7 ,8 
1116071,강서구,방화2동,1 ,75 ,538 ,210 ,10 ,6 ,16 ,4 ,16 ,1 ,13 ,11 ,17 ,12 
1116071,강서구,방화2동,2 ,20 ,792 ,191 ,19 ,17 ,13 ,15 ,13 ,18 ,13 ,10 ,12 ,16 
1116071,강서구,방화2동,2 ,25 ,979 ,269 ,20 ,15 ,32 ,15 ,21 ,39 ,20 ,32 ,37 ,23 
1116071,강서구,방화2동,2 ,30 ,964 ,220 ,23 ,17 ,23 ,17 ,24 ,48 ,20 ,22 ,25 ,15 
1116071,강서구,방화2동,2 ,35 ,839 ,166 ,15 ,27 ,10 ,21 ,16 ,25 ,18 ,15 ,14 ,14 
1116071,강서구,방화2동,2 ,40 ,817 ,145 ,12 ,17 ,9 ,22 ,15 ,13 ,17 ,17 ,15 ,25 
1116071,강서구,방화2동,2 ,45 ,868 ,153 ,15 ,15 ,7 ,18 ,9 ,12 ,18 ,19 ,12 ,11 
1116071,강서구,방화2동,2 ,50 ,1030 ,171 ,14 ,18 ,13 ,21 ,15 ,7 ,19 ,19 ,22 ,19 
1116071,강서구,방화2동,2 ,55 ,1123 ,203 ,17 ,22 ,19 ,23 ,12 ,7 ,25 ,25 ,17 ,12 
1116071,강서구,방화2동,2 ,60 ,908 ,174 ,19 ,27 ,18 ,27 ,18 ,4 ,24 ,19 ,6 ,17 
1116071,강서구,방화2동,2 ,65 ,708 ,175 ,13 ,13 ,22 ,18 ,8 ,1 ,16 ,31 ,29 ,9 
1116071,강서구,방화2동,2 ,70 ,535 ,128 ,19 ,19 ,2 ,25 ,11 ,1 ,21 ,23 ,8 ,23 
1116071,강서구,방화2동,2 ,75 ,882 ,394 ,10 ,8 ,19 ,15 ,14 ,1 ,9 ,26 ,25 ,9 
1116072,강서구,방화3동,1 ,20 ,719 ,81 ,11 ,10 ,6 ,9 ,24 ,15 ,8 ,7 ,4 ,21 
1116072,강서구,방화3동,1 ,25 ,823 ,102 ,12 ,11 ,7 ,11 ,28 ,29 ,14 ,11 ,13 ,25 
1116072,강서구,방화3동,1 ,30 ,1180 ,203 ,21 ,13 ,17 ,19 ,34 ,69 ,22 ,22 ,19 ,31 
1116072,강서구,방화3동,1 ,35 ,1116 ,177 ,27 ,14 ,12 ,14 ,42 ,61 ,19 ,20 ,14 ,39 
1116072,강서구,방화3동,1 ,40 ,990 ,181 ,21 ,10 ,23 ,10 ,20 ,27 ,13 ,17 ,27 ,22 
1116072,강서구,방화3동,1 ,45 ,879 ,157 ,23 ,14 ,22 ,14 ,24 ,19 ,17 ,11 ,9 ,17 
1116072,강서구,방화3동,1 ,50 ,923 ,128 ,16 ,8 ,15 ,6 ,17 ,10 ,10 ,13 ,23 ,10 
1116072,강서구,방화3동,1 ,55 ,1062 ,177 ,22 ,13 ,25 ,16 ,13 ,10 ,18 ,27 ,22 ,16 
1116072,강서구,방화3동,1 ,60 ,850 ,141 ,23 ,10 ,16 ,15 ,7 ,6 ,14 ,18 ,7 ,10 
1116072,강서구,방화3동,1 ,65 ,594 ,148 ,13 ,9 ,28 ,9 ,9 ,2 ,9 ,15 ,20 ,8 
1116072,강서구,방화3동,1 ,70 ,401 ,109 ,15 ,8 ,3 ,11 ,8 ,1 ,13 ,14 ,10 ,7 
1116072,강서구,방화3동,1 ,75 ,500 ,235 ,9 ,5 ,22 ,6 ,6 ,1 ,9 ,19 ,23 ,2 
1116072,강서구,방화3동,2 ,20 ,701 ,85 ,8 ,7 ,6 ,5 ,12 ,17 ,5 ,9 ,7 ,19 
1116072,강서구,방화3동,2 ,25 ,995 ,142 ,11 ,7 ,13 ,9 ,29 ,45 ,12 ,16 ,21 ,29 
1116072,강서구,방화3동,2 ,30 ,1126 ,192 ,15 ,11 ,18 ,11 ,9 ,71 ,14 ,19 ,24 ,6 
1116072,강서구,방화3동,2 ,35 ,1088 ,164 ,15 ,15 ,10 ,16 ,23 ,40 ,16 ,14 ,14 ,17 
1116072,강서구,방화3동,2 ,40 ,948 ,170 ,12 ,13 ,16 ,19 ,16 ,17 ,19 ,19 ,20 ,22 
1116072,강서구,방화3동,2 ,45 ,918 ,162 ,10 ,15 ,12 ,18 ,9 ,14 ,16 ,19 ,14 ,17 
1116072,강서구,방화3동,2 ,50 ,1064 ,156 ,17 ,11 ,12 ,21 ,23 ,7 ,16 ,19 ,22 ,33 
1116072,강서구,방화3동,2 ,55 ,1233 ,192 ,18 ,18 ,19 ,19 ,16 ,9 ,20 ,16 ,20 ,16 
1116072,강서구,방화3동,2 ,60 ,891 ,155 ,17 ,17 ,17 ,22 ,11 ,4 ,22 ,14 ,9 ,12 
1116072,강서구,방화3동,2 ,65 ,668 ,194 ,12 ,14 ,21 ,14 ,4 ,1 ,15 ,36 ,30 ,7 
1116072,강서구,방화3동,2 ,70 ,583 ,180 ,29 ,21 ,1 ,27 ,9 ,1 ,25 ,40 ,18 ,11 
1116072,강서구,방화3동,2 ,75 ,886 ,467 ,13 ,5 ,20 ,10 ,23 ,1 ,9 ,33 ,30 ,11 
1116073,강서구,화곡1동,1 ,20 ,1638 ,464 ,66 ,55 ,37 ,60 ,39 ,32 ,52 ,25 ,39 ,30 
1116073,강서구,화곡1동,1 ,25 ,2228 ,715 ,68 ,64 ,71 ,58 ,49 ,96 ,75 ,119 ,110 ,35 
1116073,강서구,화곡1동,1 ,30 ,3173 ,972 ,97 ,81 ,120 ,73 ,66 ,192 ,89 ,127 ,140 ,47 
1116073,강서구,화곡1동,1 ,35 ,2676 ,731 ,92 ,70 ,59 ,60 ,58 ,126 ,75 ,84 ,80 ,68 
1116073,강서구,화곡1동,1 ,40 ,2019 ,420 ,63 ,37 ,54 ,30 ,39 ,46 ,50 ,55 ,60 ,37 
1116073,강서구,화곡1동,1 ,45 ,1692 ,346 ,37 ,31 ,39 ,30 ,51 ,35 ,32 ,43 ,30 ,47 
1116073,강서구,화곡1동,1 ,50 ,1897 ,293 ,39 ,24 ,30 ,23 ,65 ,19 ,30 ,50 ,52 ,62 
1116073,강서구,화곡1동,1 ,55 ,1940 ,319 ,48 ,29 ,36 ,24 ,50 ,16 ,35 ,47 ,29 ,45 
1116073,강서구,화곡1동,1 ,60 ,1530 ,266 ,34 ,28 ,34 ,24 ,20 ,11 ,30 ,38 ,14 ,21 
1116073,강서구,화곡1동,1 ,65 ,1328 ,243 ,25 ,15 ,40 ,13 ,28 ,4 ,17 ,18 ,30 ,21 
1116073,강서구,화곡1동,1 ,70 ,738 ,132 ,21 ,14 ,4 ,12 ,18 ,2 ,16 ,8 ,8 ,22 
1116073,강서구,화곡1동,1 ,75 ,811 ,277 ,14 ,10 ,20 ,6 ,14 ,2 ,10 ,9 ,20 ,9 
1116073,강서구,화곡1동,2 ,20 ,1671 ,510 ,31 ,55 ,43 ,33 ,15 ,38 ,31 ,59 ,40 ,24 
1116073,강서구,화곡1동,2 ,25 ,2467 ,837 ,62 ,54 ,75 ,57 ,31 ,102 ,71 ,102 ,138 ,40 
1116073,강서구,화곡1동,2 ,30 ,2908 ,827 ,53 ,63 ,71 ,62 ,38 ,138 ,76 ,98 ,104 ,40 
1116073,강서구,화곡1동,2 ,35 ,2235 ,567 ,37 ,61 ,35 ,55 ,26 ,77 ,53 ,64 ,67 ,39 
1116073,강서구,화곡1동,2 ,40 ,1824 ,374 ,35 ,43 ,35 ,44 ,19 ,31 ,42 ,46 ,50 ,31 
1116073,강서구,화곡1동,2 ,45 ,1836 ,372 ,28 ,49 ,29 ,48 ,27 ,28 ,46 ,52 ,34 ,55 
1116073,강서구,화곡1동,2 ,50 ,2084 ,348 ,37 ,43 ,37 ,42 ,55 ,15 ,53 ,49 ,56 ,61 
1116073,강서구,화곡1동,2 ,55 ,2372 ,396 ,33 ,38 ,40 ,45 ,41 ,16 ,39 ,53 ,47 ,38 
1116073,강서구,화곡1동,2 ,60 ,1794 ,312 ,32 ,47 ,28 ,41 ,31 ,9 ,45 ,30 ,15 ,48 
1116073,강서구,화곡1동,2 ,65 ,1310 ,273 ,22 ,27 ,32 ,22 ,14 ,3 ,27 ,35 ,35 ,26 
1116073,강서구,화곡1동,2 ,70 ,860 ,181 ,24 ,29 ,2 ,21 ,18 ,1 ,27 ,27 ,14 ,24 
1116073,강서구,화곡1동,2 ,75 ,1092 ,443 ,11 ,17 ,17 ,17 ,23 ,1 ,12 ,32 ,28 ,32 
1116074,강서구,우장산동,1 ,20 ,1323 ,106 ,15 ,10 ,7 ,10 ,17 ,24 ,11 ,5 ,5 ,26 
1116074,강서구,우장산동,1 ,25 ,1231 ,108 ,12 ,9 ,10 ,11 ,29 ,43 ,11 ,11 ,15 ,29 
1116074,강서구,우장산동,1 ,30 ,1606 ,181 ,22 ,14 ,20 ,17 ,27 ,102 ,22 ,23 ,23 ,36 
1116074,강서구,우장산동,1 ,35 ,1782 ,176 ,24 ,10 ,17 ,14 ,38 ,92 ,21 ,11 ,13 ,35 
1116074,강서구,우장산동,1 ,40 ,2171 ,119 ,16 ,3 ,13 ,5 ,25 ,59 ,9 ,12 ,16 ,20 
1116074,강서구,우장산동,1 ,45 ,2027 ,103 ,8 ,3 ,8 ,4 ,23 ,51 ,8 ,6 ,8 ,23 
1116074,강서구,우장산동,1 ,50 ,1656 ,85 ,8 ,2 ,6 ,3 ,26 ,23 ,5 ,5 ,18 ,21 
1116074,강서구,우장산동,1 ,55 ,1493 ,83 ,6 ,1 ,7 ,3 ,10 ,17 ,3 ,6 ,8 ,12 
1116074,강서구,우장산동,1 ,60 ,1194 ,69 ,9 ,3 ,5 ,4 ,16 ,10 ,6 ,4 ,3 ,5 
1116074,강서구,우장산동,1 ,65 ,907 ,73 ,6 ,1 ,15 ,2 ,16 ,5 ,4 ,2 ,9 ,11 
1116074,강서구,우장산동,1 ,70 ,445 ,37 ,4 ,1 ,0 ,1 ,3 ,1 ,3 ,1 ,3 ,0 
1116074,강서구,우장산동,1 ,75 ,537 ,120 ,4 ,0 ,10 ,2 ,6 ,1 ,3 ,3 ,5 ,1 
1116074,강서구,우장산동,2 ,20 ,1370 ,120 ,13 ,8 ,7 ,11 ,16 ,30 ,10 ,4 ,5 ,14 
1116074,강서구,우장산동,2 ,25 ,1399 ,138 ,10 ,8 ,14 ,11 ,14 ,56 ,12 ,14 ,14 ,21 
1116074,강서구,우장산동,2 ,30 ,1787 ,184 ,12 ,13 ,16 ,17 ,14 ,91 ,15 ,19 ,19 ,28 
1116074,강서구,우장산동,2 ,35 ,2141 ,190 ,19 ,16 ,12 ,26 ,35 ,69 ,22 ,11 ,16 ,49 
1116074,강서구,우장산동,2 ,40 ,2392 ,122 ,6 ,6 ,6 ,10 ,16 ,41 ,9 ,11 ,13 ,18 
1116074,강서구,우장산동,2 ,45 ,1967 ,97 ,5 ,5 ,5 ,8 ,15 ,30 ,7 ,7 ,6 ,20 
1116074,강서구,우장산동,2 ,50 ,1722 ,98 ,6 ,5 ,5 ,8 ,27 ,13 ,8 ,7 ,12 ,20 
1116074,강서구,우장산동,2 ,55 ,1693 ,99 ,6 ,6 ,5 ,8 ,14 ,11 ,9 ,6 ,7 ,16 
1116074,강서구,우장산동,2 ,60 ,1248 ,80 ,6 ,6 ,6 ,8 ,16 ,7 ,9 ,5 ,3 ,16 
1116074,강서구,우장산동,2 ,65 ,855 ,89 ,6 ,3 ,6 ,4 ,12 ,2 ,7 ,9 ,11 ,11 
1116074,강서구,우장산동,2 ,70 ,603 ,61 ,6 ,5 ,0 ,5 ,9 ,1 ,9 ,8 ,3 ,6 
1116074,강서구,우장산동,2 ,75 ,646 ,174 ,3 ,3 ,6 ,2 ,6 ,1 ,3 ,9 ,14 ,4 
1117051,구로구,신도림동,1 ,20 ,999 ,71 ,7 ,10 ,2 ,8 ,13 ,18 ,6 ,3 ,3 ,19 
